"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Cambodia","KHM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.96339907582624","12.5900495310491","15.2463432454671","17.9323066493511","20.6484282127775","23.394742751781","26.1708316171135","28.9771849532886","31.8310546861647","34.8090272389306","37.8205511442482","40.8657583207902","43.9447880527391","47.0573040538121","50.2043997502304","53.3857514274896","56.6015009560733","59.2269659797755","","",
"Kiribati","KIR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6869349148792","25.2795638283861","26.8721927418931","28.4648216554","30.0574505689073","31.6500794824143","33.2427083959212","34.8353373094282","36.2156389996388","37.5773748180751","38.9205447647374","40.2451488396252","41.5511870427386","42.8386593740778","44.1075658336427","45.3579064214333","46.5896811374499","47.802889981692","","",
"St. Kitts and Nevis","KNA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.3535595238095","86.0486224489796","86.7436853741497","87.4387482993196","88.1338112244897","88.8288741496598","89.5239370748299","90.219","90.9140629251701","91.60912585034","91.60912585034","91.60912585034","91.60912585034","91.60912585034","","","","","","",
"Korea, Rep.","KOR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Kuwait","KWT","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Latin America & Caribbean (excluding high income)","LAC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3178239890988","73.1803101504965","74.0313318643557","74.8787720241891","75.7200768051531","77.3679818262141","78.1879489971957","79.01337549889","79.83265238621","80.6477285405999","81.4397046849518","82.2323802193216","83.0206995615431","83.7930152595132","84.5291718876513","85.2574784608126","85.9768167100369","86.0626802008563","","",
"Lao PDR","LAO","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2949983797662","31.3094313399839","34.3140381492464","37.3056248907426","40.2843218576187","43.160453556614","45.8487047872789","48.5218150317061","51.1810970553673","53.8249997570651","56.4544323086761","59.069493369337","61.6706489376325","64.2565543945053","66.8284501780308","69.3861205370295","71.9300483856743","74.4594104323402","","",
"Lebanon","LBN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.0601570512818","75.0601570512818","75.0601570512818","76.6216346153845","78.1831121794872","79.7445897435899","81.3060673076921","82.8675448717948","84.4290224358975","85.9905000000002","87.5519775641024","89.1134551282051","90.6749326923078","92.2364102564105","93.7978878205127","95.3593653846154","96.9208429487181","98.4766391682531","","",
"Liberia","LBR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5169266839741","13.8235188322551","14.132890403368","14.4446188515181","14.758927997902","15.0755984413242","15.2514330255896","15.4229970049514","15.5899448292239","15.7546590445014","15.9170001415929","16.0770451568877","16.2341852611443","16.3887075689324","16.5399934092286","16.6880877382428","16.8328071853236","16.9735176994451","","",
"Libya","LBY","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4157894736842","97.5789473684211","97.7421052631579","97.9052631578947","98.0684210526316","98.2315789473684","98.3947368421052","98.5578947368421","98.7210526315789","98.8842105263158","99.0473684210527","99.2105263157895","99.3736842105263","99.5368421052632","99.7","99.8631578947368","100","100","","",
"St. Lucia","LCA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.5131646218441","81.5080348942904","81.488529225277","81.4695558945355","82.1748004890506","82.8955201138926","83.6313328369435","84.3818027105615","85.1465276707701","85.9247626992673","86.7060730461567","87.425666908215","88.134014087108","88.664929713793","88.3697726080491","88.3654865403902","88.3599106861634","88.352908609115","","",
"Latin America & Caribbean","LCN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.2795716969865","74.1143137482815","74.9387883095638","75.7589416724748","76.5738825216972","78.1151067332571","78.9131269754854","79.7167526500774","80.5150810129842","81.3098598349013","82.0831632011943","82.856599741446","83.6262190071268","84.3811962186616","85.1000517738566","85.8107122451016","86.5115143706552","86.6384236016568","","",
"Least developed countries: UN classification","LDC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1348896065221","22.7671255503724","23.4595579517898","24.1611610891628","24.8540817891201","25.6015639089275","26.3551559030745","27.0909918623127","27.8525134946491","28.6086570096679","29.3626437735169","29.8444256759043","30.5837558529131","31.3162110731326","32.0464468265999","32.7739121011985","33.4796214380622","34.2378807915011","","",
"Low income","LIC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0424774765262","19.5422156320915","22.9120673042723","23.434858013659","23.9629710272326","24.4996728730279","25.076987455534","25.6727010833933","26.3010896479255","26.8889241387578","27.4292631458672","27.5649893187188","28.0112619224845","28.4365241770901","28.8723245436658","29.333679161991","29.7950733097714","30.4072088950786","","",
"Liechtenstein","LIE","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","99.95","","",
"Sri Lanka","LKA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6379230351461","85.2636759831337","85.8896420753273","86.5157994314209","87.1421556473775","87.768744956352","88.3955055697615","89.0225136538362","89.6496775388477","90.3381320150492","91.0249452725138","91.7100128627512","92.3933969745789","93.0745543045389","93.7537003712663","94.4311024636432","95.1070300240266","95.7817263595986","","",
"Lower middle income","LMC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.1065378995898","33.6830110500736","35.3348784894034","36.9934638612155","38.6564679592955","40.3421256245787","42.0274039893622","43.741455235737","45.4608579334947","47.1860333019005","48.9209503051173","50.6563652654776","52.3883015969952","54.118456080133","55.8332021062318","57.5416772488903","59.2577208797624","60.9323494678463","","",
"Low & middle income","LMY","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.7801409647628","47.8374443663068","49.2833590678315","50.6067565939058","51.9233442458375","53.441357276944","54.7585385540413","56.073833643532","57.3862116117851","58.6919095862009","59.9865970214927","61.176663342349","62.4432392484526","63.7199814909966","64.9766669377842","66.2112339828358","67.4277552466792","68.4947140077008","","",
"Lesotho","LSO","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.89512463085045","11.2054645144619","13.5089310165799","15.7005516142007","17.855907007705","19.9742761796465","22.0557764336562","24.091379346946","26.091165076261","28.0547410031972","29.9821939136611","31.8732960018708","33.722439859847","35.5370664590873","37.3171563659669","39.0626452969588","40.7734163335752","42.7543201871743","","",
"Late-demographic dividend","LTE","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.429207248506","65.1932303271743","66.8159274001698","68.3137704469355","69.7944891265993","71.2608030547993","72.7133214919","74.1483600775494","75.5572381101554","76.943794761676","78.3016436004169","79.6257890692685","80.9210337690161","82.2488535542344","83.5389047706726","84.8011533057583","86.0313278716908","87.2085171736989","","",
"Lithuania","LTU","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.3154474715238","84.8260370228607","85.3317837278021","85.8390749674662","86.3479068948761","86.8761954038638","87.4223239785057","87.9672398933696","88.5109536793855","89.0388433333704","89.5525144292995","90.0795597485184","90.6297100554695","91.1776170589954","91.7234496046617","92.2672096620697","92.8107230107065","93.3536351507625","","",
"Luxembourg","LUX","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7113632166249","97.7021690200099","97.69531096933","97.688659868107","97.6814338210326","97.674107870246","97.6669477168074","97.6599669413822","97.6531292806712","97.6464945234456","97.6400098314085","97.6336852545397","97.6275883696542","97.6217550616759","97.6161389545442","97.6107391206891","97.6055422480587","97.6005402087149","","",
"Latvia","LVA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.4763077815438","88.4489012294649","88.7925434291306","89.0500908751068","89.2575046438928","89.4623475445758","89.6379226571413","89.8062031093416","89.9744445471553","90.1507100233585","90.3342017849108","90.5163169019544","90.6968738813006","90.8758767577943","91.0531756400343","91.4168579942281","91.7819620526322","92.1482658643503","","",
"Macao SAR, China","MAC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.7084121060023","66.7935629176255","68.4162469555419","70.05232866975","71.7009188294728","73.265920458161","74.8407769811806","76.4117883520586","77.9784300787565","79.5402375119797","81.0977424912356","82.6499804338513","84.1969917856138","85.7383482784647","86.6509281004231","87.5445337400597","88.4194643782585","88.5036440702561","","",
"Monaco","MCO","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Moldova","MDA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.3135354514202","74.7117092363576","75.1146517339123","75.5223590190702","75.4210838231082","75.3603620919239","75.336906423299","75.306031489491","75.2677366265597","75.2220043689913","75.1688332356388","75.1082030412844","75.0401093020156","74.9645502028594","74.8815002701657","75.3524478054135","75.8282745084956","76.3081992337757","","",
"Madagascar","MDG","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55056179920213","4.86128495988865","5.17283827673025","5.48856309576886","5.80460027742159","6.14608234034775","6.49024527398268","6.83724376724488","7.18748191264659","7.54077537357372","7.89752112477011","8.257861884648","8.62202682756225","8.99014928798304","9.36255868613432","9.73927883465214","10.1206395331252","10.5067603950822","","",
"Maldives","MDV","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8045119855183","75.6963914735161","77.5542497159662","79.3758830037342","81.1600509822331","82.9042537639016","84.5710424855485","86.1149732344422","87.7907019308699","89.4569880584954","91.1138057519657","92.7610021885552","94.3984712542641","96.0259056845434","97.6432995598228","99.0490102965694","99.210698916376","99.3729980716322","","",
"Middle East & North Africa","MEA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6810197859628","83.9360429948934","84.2493581549601","84.655680626018","85.0777561469671","85.5618877939734","86.0594054031511","86.5601175324456","87.0544529840148","87.5352136091895","87.9980698997121","88.4453069210821","88.8858692548852","89.3235686895518","89.7134012396994","90.0956217881752","90.410019669128","90.6428613120574","","",
"Mexico","MEX","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.202752563327","76.2121575501419","77.2117422321783","78.2017298886007","79.1826016690334","80.154057277835","81.1165844486125","82.0701942895517","83.0155348390682","83.9524106359594","84.8812444846828","85.8029360434496","86.7170840135494","87.6241607583967","88.5242757549879","89.417275215861","90.3035709697183","91.183055555117","","",
"Marshall Islands","MHL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.659123065888","79.8155657402673","79.9704927989778","80.123906458548","80.2755080714212","80.5458597739299","80.816292137483","81.0873899854407","81.3582053082683","81.6293062016282","81.9006749808307","82.1706966960167","82.4386860513002","82.7052010790222","82.969864826935","83.2329466736467","83.4940573832472","","",
"Middle income","MIC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2787433161862","50.4126020189897","51.852628613248","53.2947650915217","54.7325101264335","56.378597213264","57.8178522700245","59.2569774065021","60.6917782092127","62.1246655616537","63.5514212981096","64.9701934209828","66.3806504687229","67.8067617439209","69.2133052727118","70.5976699628869","71.9675072098894","73.1387337158685","","",
"North Macedonia","MKD","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.2123120773496","85.1831406598364","85.1539641214866","85.1247873984555","85.0954761384285","86.3955344088799","87.7132336707201","89.0478871858411","90.3987818174357","91.7652739057829","93.1464796025103","94.5416640155387","95.9498939327285","97.0102086898794","97.5748322795617","98.1391512705549","98.7025714971334","99.1247422137253","","",
"Mali","MLI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1921210040338","17.2920846974515","18.4286509358192","19.600820518099","20.8085725718953","22.0501177154127","23.3261578583439","24.6351208556971","25.9771842039572","27.3504934426546","28.7534446660239","30.185189700757","31.6448842836578","33.1316890159743","34.6450167153321","36.183794699365","37.7474511125357","39.3354203409472","","",
"Malta","MLT","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.000000961685","100.00000286708","99.9988666035141","99.9960452534532","99.9932133437326","99.9903678936458","99.9875151566195","99.9846690203681","99.9818205223435","99.9789681216722","99.9761129808218","99.9732504363617","99.9703847716229","99.967513302384","99.9646386359351","99.9617580414996","99.9588756324251","99.9559941115273","","",
"Myanmar","MMR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.8873221792432","70.4984346295423","70.1097345646388","69.7213754112335","69.3333677785779","68.9457139816722","68.5582437350662","68.1711240285549","67.7843585018852","67.3977879090144","67.0117324625204","66.6258737867948","66.2403684581324","65.8550633138111","65.4702791484742","65.0881885509619","64.7089808552414","64.332684035717","","",
"Middle East & North Africa (excluding high income)","MNA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.8011410020477","82.0697755107918","82.396819776119","82.8177860456559","83.2492092806388","83.7429998825235","84.2448248762875","84.746517129192","85.242568554213","85.7285918842335","86.2058974469606","86.6748776304302","87.1439179322199","87.6180407672487","88.0442749681573","88.4662846532477","88.8140157942109","89.0705444768549","","",
"Montenegro","MNE","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.2793955181368","91.1376006199108","92.0001562732539","92.866917581152","93.7379805374509","94.6133958195105","95.4931741165229","96.3773666086697","97.2266555042494","97.7345806146316","97.7542037986249","97.773878293269","","",
"Mongolia","MNG","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9597100761317","48.6290968750154","49.2833533548269","49.9222388303897","50.7693995477229","51.6005619435696","52.4169572335362","53.2177249006531","54.0027126910493","54.7699195061129","55.5211952601433","56.0860355239973","56.5546433592219","57.0266988351651","57.5019065589431","57.9807831435327","58.4630159660064","58.4793927670345","","",
"Northern Mariana Islands","MNP","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.3126783482263","75.5239915541894","75.7353047601524","75.9466179661154","76.1579311720785","76.3692443780415","76.5805575840046","76.7918707899675","77.0031839959306","77.2144972018936","77.4258104078567","77.6371236138197","77.8484368197827","78.0597500257458","78.2710632317088","78.4823764376719","78.6936896436349","78.905002849598","","",
"Mozambique","MOZ","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4575259244603","11.4088487934165","12.3841590418717","13.369528170176","14.3652165803155","15.370855148381","16.3870326237822","17.4127342206962","18.5424318071462","19.693058518454","20.857342287752","22.0345015551419","23.2244135193009","24.4269467022285","25.6419697278437","26.8693541009156","28.1089576514254","29.3602946452755","","",
"Mauritania","MRT","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.440300973802","18.4901097805961","19.6450728615413","20.8140777265615","21.9972688311605","23.1938635254645","24.9080040480579","26.6885477332332","28.5377932360383","30.4554594080411","32.4448313933565","34.5074107914456","36.6446281656525","38.8569065301558","41.1419707986747","43.4998687128447","45.9304323855632","48.4354897706697","","",
"Mauritius","MUS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.0793411102669","90.4883944385343","90.8988247166932","91.310664884096","91.7239279640192","92.1386378420758","92.5547452302798","92.9723051846833","93.3912753388773","93.8117013378339","94.2335652106767","94.6568709177671","95.0816123160432","95.5078240631771","95.506953998022","95.5060839512255","95.5053785406077","95.5048377122011","","",
"Malawi","MWI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7973948965162","21.1174699638436","21.4370274967426","21.7561960292357","22.0748438062334","22.3930951464021","22.710823802175","23.0281469125272","23.3449467274447","23.6625557680486","23.9808976979507","24.3000045329994","24.6196871171522","24.9400742241687","25.2608771619313","25.582314515932","25.9040021945149","26.2261482497524","","",
"Malaysia","MYS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8033214429338","97.0248775993786","97.242354388052","97.4558496546911","97.6654182463813","97.8710161840305","98.0727851615578","98.2707757276853","98.4650650887542","98.6556480283116","98.8426521215224","99.0239185257563","99.2019693541954","99.3772686423884","99.5499082864424","99.5574356816453","99.5648534335206","99.572036160354","","",
"North America","NAC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9487160558579","99.9490213751242","99.9491982684465","99.9493965425848","99.9495971814104","99.9459518718116","99.9423091706457","99.9387233344162","99.9351016563239","99.9314315095078","99.9277355024441","99.9240332028357","99.920207873599","99.9163606239322","99.9125342700303","99.908839944514","99.904916293153","99.9008798774536","","",
"Namibia","NAM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1115773119371","28.3919741446772","28.817697517949","29.2640670282494","29.7032531026916","30.1328593303102","30.553950042867","30.9654733958633","31.3676300486649","31.757850716433","32.1383567542634","32.5070482020507","32.8745291022829","33.2299166822037","33.5730818969816","33.9028599771667","34.2134144549493","34.503736926834","","",
"New Caledonia","NCL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Niger","NER","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0724455523672","5.69716728353128","6.30286703762605","6.90875464536191","7.51458270846069","8.05625879582101","8.58475255784355","9.09979452299216","9.60108779378999","10.0892174093163","10.5638938426308","11.0247978956269","11.472558436205","11.9068635523949","12.3328092559495","12.751414615261","13.162346171839","13.5666596878817","","",
"Nigeria","NGA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5158141862928","29.4863089256239","29.9506961402692","30.4314519286278","30.9292269101161","31.4445939724947","31.9782368797566","32.5308143542903","33.1029908530571","33.6950941944301","34.307975289518","34.941007195915","35.5944784397849","36.2684167081597","36.9630343050278","37.6785349032347","38.4146316988658","39.1717540974593","","",
"Nicaragua","NIC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.3664434807396","59.3678463214036","60.3680483203872","61.3673202281997","62.3656622302272","63.3640978135857","64.3726990023785","65.3798198629781","66.3859657476113","67.3906378333816","68.3940878588886","69.396312940991","70.397315424857","71.3970956383212","72.3954248379697","73.3925363894438","74.3884311436213","74.4347308149472","","",
"Netherlands","NLD","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.056595578817","98.0317049189324","98.0008818947109","97.9713770407207","97.9431992573364","97.916398660462","97.8922391771209","97.8705466396677","97.8498248821136","97.8285566478362","97.8082501919174","97.7903680297139","97.7733542809585","97.758976832463","97.7469000392779","97.7353051971191","97.7242169327987","97.7136100615755","","",
"Norway","NOR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.07193734872","98.0708686501858","98.0698009945386","98.0687506203539","98.0678029916083","98.066974989462","98.0661474458821","98.0652979994805","98.0644219935517","98.0635562316756","98.0626964566645","98.0616337850074","98.0603768063313","98.0591396337319","98.0579239974478","98.0567269907103","98.0555415844725","98.0543915037278","","",
"Nepal","NPL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1242484331543","17.4945321828933","19.8686765417174","22.2992722524388","24.7859785118791","27.328440232366","29.9262988814284","32.5793358386841","35.2870028345015","38.0489159463259","40.8646755514014","43.7340034692654","46.6569125705191","49.6325309594625","52.6606553672886","55.7405171903952","58.8717272027491","62.0535954492586","","",
"Nauru","NRU","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.7020529335689","65.6938585867781","65.6856642399873","65.6774698931965","65.6692755464057","65.661081199615","65.6528868528242","65.6446925060334","65.6364981592426","65.6283038124519","65.6201094656611","65.6119151188703","65.6037207720796","65.5955264252888","65.5955264252888","65.5955264252888","65.5955264252888","65.5955264252888","","",
"New Zealand","NZL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.000003163264","99.9999968763459","99.999998459955","99.9999984824936","99.9999985042009","100.00000295187","100","100","99.9999985733867","99.999997176574","100","100","100.000001366129","100","100.000001336526","100","99.9999986904668","100","","",
"OECD members","OED","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.7400558682249","95.8566552877994","96.0350896838141","96.2117190173138","96.3873385877831","96.5617346146837","96.8373219841127","97.0046561890809","97.1727747824755","97.3396830995824","97.5069871081948","97.6721680430943","97.8404118416524","98.009966924971","98.1830137897233","98.321499405253","98.4305197414824","98.5252749306795","","",
"Oman","OMN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.6915685367918","88.6882182134206","89.5934965118172","90.4992578070986","91.4498156656634","92.4229808576124","93.3815780619283","94.3257328071404","95.2557009453147","96.1715922419477","97.0738601645414","97.9854077376639","98.8842855156123","99.5376287070588","99.8353015452048","100","99.9999972412006","99.9999986835267","","",
"Other small states","OSS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0873225910159","54.721684155746","54.5838874499718","55.268626781273","56.0133762532262","56.8825189061519","58.6799614557213","60.2315933819842","61.1867605008856","62.0729380833608","62.8697451371248","63.5654840965216","64.179894294257","64.73830024794","65.2328378456726","65.6882151380091","65.6872943784662","66.0871142428208","","",
"Pakistan","PAK","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3666565041458","33.2361802180407","35.0986570581944","36.9530589251347","38.7998198889662","40.6384668031043","42.3973956600353","44.1203516542008","45.8072545879908","47.4584289951163","49.0745504015294","50.6559110102354","52.2028121063479","53.7149140429518","55.1931968181609","56.6379614003784","58.2573676043121","59.869495032297","","",
"Panama","PAN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0730742161152","62.1478221432322","63.4768304665851","64.8093321220583","66.1452186947858","67.4846378282934","68.8277549449862","70.1744589244212","71.5254332497808","72.8805711432161","74.2397507288887","75.6058754667289","76.978863575394","78.3589244712458","79.7465415452279","81.1413614629431","82.2291176194899","83.3154589674842","","",
"Peru","PER","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.2026911506546","64.9375953958179","65.6572104910288","66.362142522959","67.052099817708","67.726861501521","68.3874393712357","69.0331942390524","69.6175373903322","70.1719346904565","70.719203173389","71.2587060470818","71.7911463222805","72.3159323105293","72.8334399119774","73.3439761149837","73.8470364098305","74.3429565941762","","",
